TicketPrice,ReturnTrip,TripType,Age,Gender,TravelTime,Region
77.44,Yes,Half,72,Male,AM,International
84.67,No,Full,56,Female,AM,Europe
117.44,No,Full,59,Male,PM,International
17.99,No,Half,58,Male,PM,Europe
87.77,Yes,Full,65,Other,AM,Europe
101.41,Yes,Full,23,Female,PM,Europe
97.59,No,Full,58,Male,AM,Europe
73.59,Yes,Full,61,Other,PM,Europe
90.51,No,Full,62,Other,AM,Europe
22.61,No,Full,22,Male,PM,International
77.0,Yes,Half,58,Female,AM,International
50.54,Yes,Full,38,Female,AM,International
87.35,No,Half,41,Male,PM,Europe
100.42,Yes,Full,53,Male,PM,International
62.02,No,Full,45,Male,AM,Europe
8.92,No,Full,59,Male,AM,Europe
47.27,Yes,Half,32,Male,PM,Europe
65.68,Yes,Half,19,Male,PM,Europe
13.4,No,Full,65,Female,AM,International
15.91,No,Full,40,Male,PM,International
31.05,No,Full,27,Female,PM,International
103.8,No,Full,40,Male,AM,Europe
77.79,Yes,Full,68,Male,AM,Europe
89.39,No,Half,32,Other,PM,International
93.92,No,Full,41,Male,PM,Europe
80.32,No,Full,25,Other,PM,Europe
74.23,No,Half,26,Female,PM,Europe
67.02,No,Full,45,Male,AM,Europe
92.11,Yes,Full,46,Female,PM,Europe
73.7,No,Full,60,Male,AM,Europe
62.09,Yes,Full,78,Male,AM,Europe
91.94,No,Full,27,Female,AM,Europe
34.45,No,Half,53,Male,AM,Europe
8.22,No,Half,70,Male,AM,International
107.79,No,Half,54,Female,AM,Europe
116.51,No,Full,50,Female,PM,International
83.71,Yes,Half,47,Male,AM,International
95.82,No,Full,40,Female,AM,Europe
9.77,Yes,Full,75,Male,AM,Europe
22.33,No,Full,76,Female,PM,International
105.46,No,Full,60,Female,PM,Europe
53.77,No,Full,32,Male,PM,Europe
8.65,No,Full,47,Female,AM,Europe
26.47,No,Half,69,Male,AM,Europe
70.39,Yes,Full,30,Female,AM,International
64.61,No,Full,23,Male,AM,International
31.51,Yes,Full,41,Male,AM,Europe
116.89,No,Full,75,Female,PM,Europe
91.32,No,Full,33,Male,PM,Europe
86.64,Yes,Full,29,Female,PM,International
74.43,Yes,Full,38,Female,PM,Europe
93.76,No,Full,75,Female,AM,Europe
18.9,Yes,Full,18,Female,AM,International
109.43,Yes,Full,24,Male,AM,Europe
97.46,Yes,Half,49,Male,PM,Europe
113.37,No,Full,29,Female,AM,Europe
16.58,No,Full,29,Female,AM,Europe
5.49,No,Half,52,Female,PM,Europe
95.5,Yes,Half,38,Male,AM,International
118.35,Yes,Full,37,Male,AM,International
89.82,No,Half,40,Male,PM,Europe
111.97,No,Half,61,Other,PM,Europe
55.14,No,Full,27,Female,AM,Europe
30.02,No,Half,40,Male,AM,Europe
108.97,No,Half,68,Female,PM,International
5.44,No,Half,62,Male,AM,International
71.81,Yes,Full,67,Male,AM,Europe
84.14,No,Half,66,Male,AM,Europe
10.54,Yes,Half,38,Male,AM,International
109.93,Yes,Full,45,Female,AM,International
110.29,No,Half,70,Female,AM,Europe
115.07,No,Full,49,Male,AM,International
98.75,No,Full,60,Female,PM,Europe
58.31,No,Half,47,Male,AM,Europe
67.51,Yes,Full,55,Female,AM,Europe
93.17,Yes,Full,27,Female,AM,International
63.89,Yes,Full,29,Male,AM,Europe
74.75,No,Full,30,Male,AM,Europe
102.48,Yes,Full,58,Female,AM,Europe
18.01,No,Full,32,Female,AM,Europe
109.67,No,Full,42,Male,AM,Europe
33.51,No,Half,47,Male,PM,International
7.7,Yes,Half,40,Female,PM,Europe
7.79,No,Half,33,Female,AM,Europe
107.5,No,Full,50,Male,AM,International
87.93,No,Full,43,Male,PM,Europe
105.53,Yes,Full,32,Female,PM,International
65.64,Yes,Half,74,Female,PM,Europe
70.24,Yes,Half,22,Female,PM,Europe
21.38,Yes,Full,28,Male,AM,Europe
114.5,Yes,Full,60,Female,PM,Europe
48.74,No,Half,57,Female,PM,Europe
67.18,No,Full,43,Female,PM,Europe
42.63,Yes,Full,25,Female,PM,Europe
32.02,No,Half,64,Female,AM,Europe
65.03,No,Full,37,Male,AM,Europe
64.14,No,Full,32,Female,PM,Europe
117.75,Yes,Full,68,Male,AM,Europe
67.83,No,Half,73,Female,AM,Europe
96.38,No,Full,21,Male,PM,Europe
96.75,Yes,Half,19,Female,PM,Europe
79.49,Yes,Half,46,Male,PM,Europe
36.51,Yes,Full,48,Female,PM,Europe
104.45,Yes,Full,75,Female,PM,Europe
71.3,Yes,Full,27,Female,AM,Europe
109.53,Yes,Half,26,Male,AM,Europe
10.89,Yes,Full,48,Male,AM,International
12.49,Yes,Full,40,Male,PM,Europe
94.25,No,Full,50,Female,PM,Europe
19.03,No,Full,64,Male,PM,International
49.57,Yes,Full,69,Female,PM,International
30.81,Yes,Full,39,Male,PM,International
61.49,No,Full,34,Male,PM,Europe
25.51,No,Full,36,Female,PM,International
106.5,Yes,Full,42,Female,PM,Europe
113.26,No,Full,21,Male,AM,Europe
71.62,Yes,Full,71,Male,PM,Europe
27.43,No,Half,43,Female,AM,International
85.7,No,Full,67,Female,PM,Europe
91.28,Yes,Full,55,Male,AM,Europe
45.56,No,Full,51,Female,PM,Europe
46.6,Yes,Full,33,Male,PM,Europe
54.54,No,Full,45,Female,AM,Europe
10.91,No,Full,62,Male,PM,International
50.62,Yes,Full,78,Male,PM,International
35.89,No,Half,38,Other,PM,Europe
35.86,No,Half,74,Female,PM,International
21.25,No,Full,37,Male,PM,International
56.43,No,Half,31,Male,AM,Europe
53.59,No,Full,22,Male,PM,Europe
24.76,Yes,Full,43,Female,PM,Europe
37.53,No,Half,27,Male,AM,Europe
12.11,No,Full,67,Male,AM,International
43.34,No,Half,78,Male,PM,International
31.22,Yes,Full,38,Female,PM,International
64.61,No,Full,41,Female,AM,Europe
32.41,No,Half,60,Female,PM,Europe
58.35,No,Half,57,Male,AM,Europe
99.18,No,Full,36,Female,AM,Europe
83.15,Yes,Full,55,Female,PM,Europe
56.02,Yes,Full,30,Male,PM,Europe
15.43,No,Full,41,Male,PM,Europe
6.52,No,Half,60,Male,PM,Europe
86.84,No,Full,56,Male,PM,International
30.17,No,Half,46,Female,AM,Europe
104.53,No,Full,55,Female,PM,Europe
14.34,Yes,Full,37,Female,PM,Europe
68.68,No,Full,71,Male,AM,Europe
60.54,No,Full,29,Female,PM,International
93.72,No,Half,29,Male,AM,Europe
107.73,Yes,Full,42,Male,AM,Europe
44.17,Yes,Full,37,Male,PM,International
9.3,No,Full,72,Female,AM,Europe
26.1,No,Half,35,Male,PM,Europe
21.41,No,Full,25,Male,PM,Europe
15.64,Yes,Half,61,Female,AM,Europe
37.05,Yes,Full,36,Female,PM,Europe
71.61,No,Half,22,Female,PM,Europe
53.8,Yes,Half,53,Male,PM,International
104.03,Yes,Full,71,Male,AM,Europe
59.01,No,Half,42,Female,PM,Europe
38.07,Yes,Half,55,Female,AM,Europe
113.64,Yes,Half,80,Female,AM,International
7.22,Yes,Half,48,Male,AM,Europe
79.36,No,Half,61,Male,PM,International
23.06,Yes,Full,31,Male,AM,Europe
62.71,No,Full,22,Female,AM,International
111.14,No,Full,29,Female,PM,International
27.31,Yes,Full,75,Male,PM,Europe
40.5,No,Full,67,Male,AM,Europe
44.75,No,Full,57,Male,PM,Europe
114.26,No,Half,45,Female,PM,Europe
78.23,No,Full,74,Female,PM,Europe
34.45,No,Full,61,Female,AM,Europe
89.71,No,Full,23,Male,AM,Europe
26.09,No,Full,36,Male,AM,Europe
24.66,Yes,Full,39,Male,AM,International
34.1,Yes,Half,20,Female,AM,International
113.63,No,Half,27,Female,AM,Europe
31.14,No,Half,28,Male,PM,International
82.34,Yes,Full,26,Female,AM,Europe
64.16,Yes,Full,58,Female,AM,International
21.34,No,Full,25,Female,PM,Europe
85.65,Yes,Half,24,Female,AM,International
46.98,No,Full,47,Male,PM,International
107.71,No,Full,60,Male,PM,Europe
6.79,No,Half,49,Female,AM,Europe
46.54,No,Full,20,Other,AM,Europe
48.9,No,Full,63,Male,PM,International
75.88,No,Half,46,Male,AM,Europe
72.18,No,Full,56,Male,PM,Europe
86.03,No,Full,67,Male,AM,International
116.67,No,Half,80,Male,PM,Europe
107.11,No,Full,50,Other,AM,International
36.27,No,Half,50,Female,PM,Europe
42.04,No,Full,40,Female,PM,Europe
43.21,Yes,Full,27,Male,PM,International
100.96,No,Full,42,Female,AM,Europe
5.13,No,Full,78,Female,AM,Europe
15.84,No,Full,44,Male,PM,International
15.11,Yes,Half,74,Female,AM,International
24.4,Yes,Half,71,Other,PM,International
68.71,Yes,Full,25,Female,PM,Europe
22.39,No,Half,59,Female,AM,International
97.36,No,Full,18,Male,AM,Europe
98.64,Yes,Half,45,Male,PM,Europe
44.92,No,Full,55,Male,PM,Europe
29.69,No,Half,49,Male,PM,International
21.54,No,Full,30,Female,PM,Europe
66.6,No,Full,76,Male,PM,Europe
61.0,No,Half,61,Male,AM,International
5.68,No,Full,24,Male,PM,Europe
40.39,No,Half,76,Female,AM,Europe
62.59,No,Half,44,Other,AM,Europe
22.56,No,Full,27,Female,PM,Europe
36.65,No,Full,44,Male,AM,Europe
90.06,No,Half,71,Male,PM,Europe
49.25,No,Half,58,Male,AM,Europe
24.59,No,Full,72,Female,PM,Europe
96.49,No,Full,24,Male,PM,Europe
78.18,No,Full,35,Male,AM,Europe
77.09,No,Full,72,Female,PM,Europe
14.38,No,Full,67,Female,AM,International
52.14,Yes,Full,50,Male,PM,Europe
32.91,Yes,Full,47,Male,PM,International
73.61,No,Full,72,Male,AM,International
11.47,No,Half,69,Female,PM,Europe
82.78,Yes,Full,51,Male,AM,Europe
72.99,No,Full,35,Female,AM,International
49.04,Yes,Full,77,Female,AM,Europe
52.44,No,Full,35,Female,AM,Europe
57.98,Yes,Half,71,Male,AM,Europe
31.46,No,Full,75,Female,AM,Europe
56.96,No,Full,78,Female,PM,Europe
52.88,No,Full,49,Male,AM,Europe
86.96,Yes,Full,66,Male,PM,International
57.46,Yes,Full,77,Female,PM,Europe
68.12,No,Full,58,Male,PM,Europe
60.69,Yes,Full,47,Male,AM,Europe
79.36,No,Full,74,Male,PM,Europe
40.89,No,Full,45,Male,PM,Europe
12.7,No,Full,51,Male,AM,Europe
32.62,Yes,Full,50,Male,PM,International
88.25,No,Full,80,Female,AM,Europe
34.06,No,Full,78,Male,PM,Europe
95.19,Yes,Full,66,Male,AM,International
42.69,No,Full,52,Male,PM,International
16.63,Yes,Full,80,Male,PM,Europe
29.38,No,Half,57,Female,PM,International
86.1,No,Half,25,Female,AM,International
100.63,Yes,Full,47,Male,PM,Europe
109.51,Yes,Full,24,Male,PM,International
56.13,Yes,Full,24,Male,AM,Europe
83.11,Yes,Half,70,Male,AM,Europe
56.92,Yes,Full,76,Female,AM,Europe
75.46,Yes,Full,70,Male,PM,Europe
67.05,Yes,Half,57,Female,PM,Europe
72.69,Yes,Full,80,Female,PM,Europe
14.17,Yes,Half,48,Female,PM,Europe
8.5,No,Full,49,Male,AM,Europe
50.86,No,Half,37,Female,PM,Europe
76.54,No,Full,47,Male,AM,Europe
35.11,Yes,Full,36,Female,PM,International
37.57,No,Full,45,Female,AM,Europe
104.84,No,Half,48,Male,AM,Europe
117.39,No,Half,52,Female,PM,International
113.07,No,Half,79,Male,AM,International
58.6,No,Full,34,Female,AM,International
81.04,Yes,Full,41,Male,AM,International
100.14,No,Full,65,Male,PM,Europe
91.27,Yes,Half,63,Female,AM,International
74.87,No,Half,47,Male,AM,International
14.84,No,Full,77,Female,PM,Europe
15.15,No,Half,49,Female,PM,Europe
7.61,Yes,Full,64,Male,PM,International
63.06,No,Full,24,Female,AM,Europe
92.59,No,Full,56,Male,AM,International
100.72,Yes,Full,31,Female,PM,Europe
66.73,No,Full,61,Female,PM,International
27.46,Yes,Half,24,Female,PM,Europe
62.77,No,Full,76,Female,AM,Europe
73.93,Yes,Half,38,Female,PM,Europe
54.67,No,Full,33,Female,PM,Europe
105.02,No,Full,57,Female,PM,Europe
71.84,No,Full,55,Female,AM,Europe
87.19,Yes,Full,59,Male,AM,Europe
98.03,Yes,Full,44,Male,AM,Europe
41.53,No,Full,24,Female,PM,International
69.35,Yes,Full,25,Female,AM,Europe
83.03,No,Full,19,Female,AM,Europe
112.56,Yes,Full,38,Female,PM,Europe
69.37,Yes,Full,19,Male,PM,Europe
106.09,Yes,Full,75,Male,PM,Europe
77.33,No,Full,45,Other,AM,Europe
20.18,Yes,Full,44,Male,PM,Europe
48.41,Yes,Full,46,Male,PM,International
73.31,Yes,Half,57,Male,PM,Europe
67.81,Yes,Full,18,Female,AM,International
68.31,No,Full,54,Male,PM,Europe
116.73,Yes,Full,78,Male,PM,Europe
64.28,No,Half,34,Male,PM,Europe
67.1,Yes,Half,59,Male,AM,Europe
111.73,Yes,Full,74,Female,AM,Europe
27.43,Yes,Half,55,Female,AM,International
75.35,No,Half,47,Male,AM,Europe
103.3,No,Full,56,Female,AM,Europe
31.7,No,Half,25,Female,PM,Europe
20.27,No,Full,40,Other,PM,Europe
19.55,Yes,Half,44,Female,AM,Europe
114.07,No,Full,22,Male,AM,Europe
12.17,Yes,Full,69,Female,AM,Europe
15.9,Yes,Full,42,Male,AM,International
27.87,No,Half,45,Female,PM,Europe
57.68,No,Full,42,Male,PM,International
94.49,Yes,Half,48,Female,PM,International
15.94,Yes,Half,39,Male,PM,Europe
103.47,No,Half,75,Male,AM,Europe
25.78,No,Full,49,Male,AM,Europe
114.09,No,Full,72,Female,AM,International
38.18,Yes,Full,73,Female,PM,Europe
39.38,No,Half,76,Female,AM,Europe
17.13,No,Half,58,Female,PM,Europe
12.37,Yes,Full,39,Female,PM,International
62.25,No,Full,67,Male,PM,Europe
103.54,No,Full,32,Male,PM,Europe
14.02,Yes,Full,67,Male,PM,Europe
10.9,No,Half,61,Male,PM,Europe
54.76,No,Full,42,Male,AM,Europe
53.27,Yes,Full,31,Female,PM,Europe
103.65,No,Full,61,Female,AM,International
25.67,No,Full,51,Female,AM,Europe
95.91,Yes,Half,80,Female,AM,Europe
39.75,No,Full,46,Female,AM,Europe
10.53,Yes,Full,64,Female,AM,Europe
46.86,Yes,Half,54,Female,PM,International
50.63,Yes,Full,69,Female,AM,Europe
77.1,No,Full,49,Male,AM,Europe
33.68,No,Half,72,Male,PM,International
6.6,Yes,Half,34,Female,PM,Europe
20.62,No,Half,27,Male,AM,Europe
33.45,Yes,Full,49,Male,AM,Europe
113.28,No,Full,29,Female,PM,Europe
37.03,Yes,Half,60,Male,PM,International
108.68,No,Half,71,Male,AM,International
72.0,No,Full,74,Male,PM,Europe
40.43,Yes,Full,35,Female,PM,International
82.59,No,Full,56,Male,AM,International
14.69,No,Full,80,Male,PM,International
99.95,Yes,Full,48,Male,AM,International
72.3,No,Full,73,Male,AM,Europe
60.57,Yes,Half,24,Male,PM,Europe
62.51,No,Half,65,Female,PM,Europe
107.25,Yes,Full,52,Male,AM,International
18.3,Yes,Full,55,Male,PM,Europe
27.43,No,Full,66,Male,PM,Europe
88.02,No,Half,21,Male,PM,Europe
49.03,No,Half,30,Female,PM,International
40.77,Yes,Half,40,Male,AM,Europe
66.73,No,Full,36,Male,PM,Europe
49.39,Yes,Half,24,Male,AM,Europe
82.62,Yes,Full,41,Male,AM,International
33.27,No,Full,58,Male,PM,Europe
16.63,Yes,Full,61,Male,PM,Europe
28.96,Yes,Half,49,Male,PM,Europe
55.73,No,Full,74,Male,AM,International
63.95,Yes,Full,71,Male,AM,Europe
76.57,No,Half,61,Male,PM,Europe
111.71,No,Full,71,Female,AM,Europe
45.92,Yes,Full,52,Female,PM,Europe
101.34,No,Full,28,Female,PM,Europe
16.58,Yes,Half,56,Female,AM,Europe
103.17,No,Half,46,Male,PM,Europe
19.45,Yes,Full,28,Other,AM,Europe
82.24,No,Half,38,Female,PM,Europe
39.39,Yes,Full,19,Male,PM,Europe
118.65,Yes,Full,49,Other,AM,International
97.52,No,Full,55,Male,AM,Europe
90.71,No,Full,70,Male,AM,Europe
63.67,Yes,Full,66,Female,PM,International
53.06,No,Full,25,Female,PM,International
53.12,Yes,Full,23,Male,PM,Europe
18.66,No,Half,36,Other,PM,Europe
98.33,No,Half,59,Female,AM,Europe
19.43,No,Full,31,Male,PM,Europe
35.45,No,Full,57,Female,AM,International
108.72,Yes,Full,63,Male,PM,Europe
27.83,Yes,Full,78,Male,AM,Europe
30.39,Yes,Full,72,Female,PM,International
12.58,Yes,Full,60,Female,AM,Europe
100.98,Yes,Half,59,Female,AM,International
51.33,Yes,Full,32,Male,AM,International
53.88,Yes,Full,24,Male,AM,International
13.56,No,Full,24,Female,PM,Europe
108.36,No,Full,63,Male,PM,Europe
44.96,Yes,Full,33,Female,PM,International
77.86,No,Full,34,Female,AM,Europe
49.72,No,Full,24,Male,AM,Europe
80.97,Yes,Half,60,Male,AM,International
27.7,No,Half,23,Female,AM,Europe
12.09,No,Full,27,Male,PM,Europe
93.95,No,Half,42,Male,AM,Europe
80.45,No,Full,63,Female,PM,Europe
51.35,Yes,Full,42,Male,AM,Europe
8.57,No,Full,55,Male,AM,International
98.31,Yes,Full,77,Female,AM,Europe
106.21,Yes,Full,31,Other,PM,Europe
38.32,Yes,Half,29,Male,PM,Europe
50.97,Yes,Half,56,Female,AM,Europe
108.14,No,Half,35,Female,AM,Europe
92.08,No,Full,57,Male,PM,Europe
93.54,No,Full,68,Female,AM,Europe
44.87,Yes,Full,42,Female,PM,International
99.72,No,Half,75,Female,PM,Europe
35.57,No,Full,44,Male,PM,Europe
39.36,Yes,Half,42,Male,PM,Europe
72.89,No,Full,64,Male,PM,International
27.95,Yes,Full,80,Female,PM,Europe
13.2,Yes,Full,68,Male,AM,Europe
51.4,Yes,Full,63,Female,PM,Europe
66.3,No,Full,38,Male,PM,International
24.94,Yes,Full,26,Female,AM,International
108.21,Yes,Full,56,Female,PM,Europe
16.34,Yes,Full,29,Male,PM,Europe
77.59,Yes,Half,46,Male,PM,Europe
102.55,No,Half,71,Female,AM,International
66.23,Yes,Full,57,Male,PM,Europe
97.42,No,Half,22,Female,PM,Europe
96.84,No,Full,66,Female,AM,Europe
43.8,Yes,Full,34,Male,AM,International
100.8,No,Full,56,Male,AM,International
75.47,Yes,Half,31,Female,AM,Europe
114.14,No,Full,41,Male,AM,Europe
39.77,Yes,Full,67,Female,AM,Europe
8.41,Yes,Full,59,Female,AM,International
92.13,No,Full,58,Male,PM,Europe
18.64,No,Full,63,Female,AM,Europe
90.43,Yes,Full,30,Female,AM,Europe
26.4,Yes,Full,57,Female,PM,Europe
78.7,Yes,Full,20,Male,AM,International
46.47,No,Full,73,Female,PM,International
103.8,Yes,Full,38,Male,PM,International
29.53,Yes,Full,62,Female,AM,Europe
21.41,Yes,Half,74,Female,PM,Europe
38.9,Yes,Half,75,Female,PM,Europe
93.81,Yes,Half,41,Female,AM,International
60.6,No,Half,54,Male,PM,Europe
15.04,Yes,Full,37,Male,AM,Europe
25.35,No,Full,28,Male,PM,Europe
14.29,No,Full,47,Female,PM,International
64.24,No,Half,57,Male,AM,Europe
63.44,No,Full,48,Male,AM,Europe
36.34,No,Full,75,Female,PM,Europe
9.71,Yes,Full,56,Male,AM,Europe
88.29,No,Half,74,Female,PM,Europe
14.84,No,Full,26,Female,PM,Europe
69.11,No,Full,28,Female,PM,Europe
79.71,No,Full,27,Male,AM,International
111.95,No,Full,60,Female,PM,Europe
117.23,No,Full,55,Male,AM,International
74.3,No,Full,24,Male,PM,Europe
33.09,No,Full,79,Female,PM,Europe
119.9,No,Full,25,Male,AM,Europe
70.14,No,Full,77,Male,PM,International
23.87,No,Full,72,Male,AM,Europe
104.63,No,Full,19,Female,PM,Europe
61.31,Yes,Half,79,Female,AM,Europe
97.99,No,Half,19,Female,PM,Europe
30.93,No,Full,76,Other,AM,Europe
108.22,No,Full,27,Male,AM,International
61.88,No,Half,60,Female,AM,Europe
63.99,Yes,Half,29,Female,AM,International
74.47,No,Full,21,Male,PM,Europe
78.14,Yes,Half,40,Male,AM,Europe
12.24,No,Full,66,Male,AM,Europe
26.14,Yes,Full,18,Male,PM,Europe
97.55,No,Half,33,Male,PM,Europe
17.35,No,Half,34,Female,AM,Europe
31.32,Yes,Half,36,Female,AM,International
63.88,Yes,Half,37,Male,AM,Europe
95.77,No,Full,72,Male,AM,Europe
24.81,No,Full,56,Male,PM,Europe
79.29,Yes,Half,35,Female,PM,International
44.45,No,Half,58,Male,PM,International
44.26,Yes,Full,37,Other,PM,Europe
15.9,No,Full,53,Male,PM,Europe
75.55,No,Full,72,Female,PM,International
86.85,No,Full,42,Male,AM,Europe
26.41,Yes,Full,48,Male,AM,Europe
39.76,Yes,Full,23,Male,AM,Europe
96.12,No,Full,60,Female,PM,Europe
118.47,No,Full,53,Male,AM,Europe
10.81,No,Half,26,Female,PM,Europe
61.97,No,Full,37,Male,PM,Europe
61.11,Yes,Full,35,Other,PM,Europe
72.44,No,Full,19,Female,PM,Europe
51.61,Yes,Half,30,Female,PM,Europe
22.8,No,Full,68,Male,PM,Europe
51.56,Yes,Half,18,Male,AM,Europe
51.53,Yes,Full,21,Female,PM,International
76.42,No,Full,18,Female,AM,Europe
93.22,No,Half,74,Female,PM,Europe
112.91,No,Full,40,Male,AM,Europe
111.71,Yes,Full,25,Female,AM,International
7.63,No,Half,26,Female,AM,Europe
15.34,Yes,Full,18,Male,PM,International
71.46,No,Full,24,Male,AM,Europe
48.03,No,Half,20,Female,PM,Europe
41.21,No,Full,45,Male,AM,Europe
55.63,Yes,Full,34,Female,PM,Europe
102.58,Yes,Half,20,Female,AM,Europe
36.48,No,Half,59,Female,AM,Europe
97.95,Yes,Full,41,Female,PM,International
38.51,No,Half,61,Male,AM,Europe
20.75,Yes,Full,69,Male,PM,Europe
42.3,Yes,Full,62,Male,AM,International
97.06,No,Full,75,Male,AM,International
38.82,Yes,Full,23,Female,PM,Europe
46.37,No,Full,65,Female,PM,International
32.94,Yes,Full,31,Male,PM,Europe
51.07,No,Full,20,Male,PM,Europe
64.82,Yes,Full,43,Female,AM,International
80.84,No,Full,20,Female,PM,International
72.93,No,Full,41,Other,PM,International
33.96,Yes,Half,40,Female,AM,Europe
64.51,No,Full,48,Female,AM,Europe
11.08,Yes,Full,67,Female,AM,Europe
55.29,No,Full,59,Other,AM,Europe
23.08,Yes,Full,23,Female,PM,International
23.37,Yes,Half,47,Other,AM,Europe
101.17,Yes,Full,61,Male,AM,Europe
108.72,Yes,Full,59,Other,PM,International
105.8,No,Half,25,Female,AM,Europe
89.64,No,Half,46,Male,PM,Europe
86.19,Yes,Full,70,Male,AM,Europe
49.1,No,Half,46,Female,AM,International
77.31,No,Full,70,Female,AM,Europe
117.67,No,Full,29,Female,PM,Europe
80.17,Yes,Full,69,Male,AM,Europe
116.1,No,Full,74,Female,PM,Europe
32.96,Yes,Full,39,Female,PM,Europe
93.06,No,Full,73,Female,AM,Europe
67.12,No,Half,19,Female,PM,Europe
96.95,Yes,Full,54,Male,AM,Europe
46.86,No,Full,28,Female,AM,Europe
16.44,Yes,Full,37,Female,AM,Europe
71.22,No,Full,35,Female,AM,Europe
83.69,No,Full,53,Female,PM,Europe
13.97,No,Half,54,Female,AM,Europe
97.31,Yes,Half,72,Female,PM,Europe
45.02,Yes,Full,60,Female,AM,Europe
38.79,Yes,Full,68,Female,AM,Europe
105.42,Yes,Full,43,Female,PM,International
22.39,No,Full,48,Female,PM,Europe
17.48,Yes,Full,29,Male,PM,Europe
65.02,No,Full,67,Female,PM,Europe
26.09,Yes,Half,39,Male,PM,Europe
71.52,No,Full,64,Male,AM,Europe
77.96,No,Full,48,Male,AM,Europe
85.98,No,Half,27,Female,AM,Europe
92.68,No,Full,29,Female,AM,International
66.27,No,Full,31,Male,PM,Europe
88.04,No,Full,24,Male,PM,Europe
65.05,No,Half,46,Female,PM,Europe
84.83,No,Full,28,Female,PM,Europe
42.84,Yes,Half,52,Female,PM,Europe
5.17,Yes,Full,20,Female,PM,Europe
9.45,No,Full,43,Female,PM,Europe
100.95,No,Half,46,Female,AM,Europe
93.04,Yes,Full,58,Male,AM,International
56.63,No,Half,45,Male,AM,International
116.58,Yes,Full,66,Male,AM,Europe
75.38,Yes,Full,27,Male,AM,International
108.34,Yes,Full,21,Female,AM,Europe
82.13,Yes,Full,70,Other,PM,International
21.25,No,Full,24,Male,PM,Europe
65.96,No,Full,25,Male,AM,Europe
9.14,No,Full,34,Female,PM,International
109.61,No,Half,24,Female,AM,Europe
80.94,Yes,Full,80,Male,PM,Europe
108.0,Yes,Full,75,Female,AM,Europe
18.14,Yes,Half,71,Female,PM,International
45.03,No,Full,80,Male,AM,Europe
102.78,Yes,Full,26,Male,PM,Europe
112.38,No,Full,20,Female,AM,Europe
16.91,Yes,Full,26,Male,PM,Europe
5.4,No,Full,27,Other,AM,International
29.47,No,Full,75,Male,AM,International
87.22,Yes,Full,56,Male,PM,Europe
42.98,No,Full,32,Male,PM,Europe
56.6,Yes,Full,50,Female,AM,International
105.54,Yes,Full,25,Male,AM,International
48.89,Yes,Full,66,Male,PM,Europe
16.68,Yes,Full,72,Male,PM,Europe
108.65,Yes,Full,29,Female,PM,Europe
48.06,No,Full,55,Female,AM,Europe
119.9,No,Full,28,Female,AM,Europe
18.88,No,Half,55,Female,PM,Europe
62.93,No,Full,40,Female,AM,Europe
70.65,Yes,Full,79,Male,AM,International
88.0,Yes,Full,58,Male,PM,Europe
82.01,Yes,Full,55,Female,PM,Europe
17.64,Yes,Half,77,Female,PM,Europe
38.68,No,Full,58,Male,AM,Europe
59.19,Yes,Full,69,Female,AM,International
25.3,Yes,Full,48,Male,AM,Europe
94.39,No,Half,27,Female,PM,Europe
73.58,No,Half,77,Female,AM,Europe
77.65,No,Full,54,Female,AM,Europe
40.58,No,Full,78,Male,AM,Europe
47.6,Yes,Full,22,Female,PM,Europe
104.31,Yes,Full,47,Male,PM,International
41.09,No,Full,43,Female,PM,Europe
86.51,Yes,Full,26,Male,PM,International
72.06,No,Half,57,Male,AM,Europe
117.88,No,Half,61,Male,PM,Europe
20.95,Yes,Half,29,Male,PM,Europe
31.99,No,Full,39,Female,AM,Europe
112.3,No,Half,80,Male,AM,Europe
28.63,No,Full,36,Male,PM,Europe
65.94,No,Full,57,Male,PM,Europe
26.3,No,Half,28,Female,PM,Europe
52.84,No,Half,32,Male,PM,Europe
116.24,No,Full,60,Female,AM,International
28.01,Yes,Full,40,Male,AM,Europe
17.09,Yes,Half,55,Female,PM,Europe
118.34,Yes,Full,66,Female,PM,Europe
14.26,No,Full,30,Male,PM,International
112.16,No,Full,72,Male,PM,Europe
81.03,No,Full,72,Female,PM,Europe
99.25,Yes,Full,36,Female,PM,International
53.52,Yes,Full,64,Male,PM,Europe
10.67,No,Half,29,Female,PM,Europe
78.59,Yes,Full,57,Female,PM,Europe
78.64,Yes,Full,24,Male,AM,International
13.37,No,Full,72,Male,PM,Europe
39.2,No,Full,33,Male,PM,Europe
40.45,No,Full,21,Male,AM,Europe
96.45,No,Full,35,Female,AM,International
74.53,Yes,Full,39,Male,PM,Europe
17.64,Yes,Half,37,Male,PM,Europe
10.1,No,Full,72,Male,AM,Europe
48.14,Yes,Full,75,Male,PM,International
60.52,No,Full,68,Male,PM,Europe
89.94,No,Full,27,Male,AM,Europe
18.08,No,Full,61,Female,AM,Europe
29.9,No,Full,23,Female,AM,International
97.77,Yes,Full,66,Male,AM,Europe
17.03,No,Full,25,Male,PM,Europe
11.89,Yes,Full,41,Female,PM,Europe
86.89,No,Half,47,Male,PM,International
8.59,Yes,Full,51,Female,AM,Europe
92.65,No,Full,77,Male,AM,International
33.85,Yes,Full,57,Other,PM,International
63.06,Yes,Full,57,Female,PM,Europe
118.42,No,Half,36,Female,PM,International
24.0,No,Full,70,Male,AM,Europe
